sentence_id	text	class_label	sentiment	subjectivity	word_count
28998	because the trillion dollar that have be promise to young people have also be promise to old people	Yes	0.1	0.30000000000000004	18
33268	I have meet with woman who toward the end of their pregnancy get the bad news one could get that their health be in jeopardy if they continue to carry to term or that something terrible have happen or just be discover about the pregnancy	No	-0.8499999999999999	0.8333333333333333	45
26808	this be the high honor that I have ever have in my life to think that somebody from Russell Kansas somebody who grow up live in a basement apartment someone whose parent do not finish high school somebody who spend about 39 month in hospital after World War II someone who use a buttonhook every day to get dress	No	0.15212121212121213	0.5266666666666667	59
8178	and I subscribe completely to the spirit that Senator Kennedy have express tonight the spirit that the United States should move ahead	No	0.1	0.4	22
6092	it be not and I just describe it	No	0.0	0.0	8
20798	take for example the marriage penalty	No	0.0	0.0	6
1533	for the last two year I have be the president and I have find from experience that it be much more difficult to make those decision than it be to secondguess they	No	0.0	0.5222222222222223	32
20106	I say we would get tough with child support and child support enforcement be up 50 percent	Yes	-0.3888888888888889	0.8333333333333334	17
20822	a charter school run by some people from Teach for America	No	0.0	0.0	11
18265	the only building that be guard when the troop when into Baghdad be the oil ministry	Yes	0.0	1.0	16
4112	this be one of your own adviser	No	0.6	1.0	7
16191	but I be not go to do that	No	0.0	0.0	8
24338	and so we have get a good military	No	0.3	0.35000000000000003	8
30044	we have so many thing that we have to do well Lester and certainly cyber be one of they	No	0.35714285714285715	0.5357142857142857	19
25432	but when you keep starwarre it   I never suggest where the weapon should be or what kind I be not a scientist	No	0.6	0.9	22
23432	you own your own account	No	0.6	1.0	5
15043	to involve they in the administration of government and the feeling that they belong to the societal structure that make decision in the judiciary and in the executive branch be a very important commitment which I be try to realize and will continue to do so in the future	No	0.26	0.5625	49
28296	it be ironic that there be now   there be now a small percentage of the voter make up of parent with child than ever in american history because of the aging of our population but at the same time we have get the large generation of student in public school ever	Yes	0.02738095238095238	0.32003968253968257	51
25895	but   and I think the United States can do whatever we reasonably can	No	0.2	0.6	13
19136	well Jim I believe that the federal government should give people the tool and try to establish the condition in which they can make the most of their own life	No	0.55	0.75	30
19935	I remember talk by the telephone	No	0.0	0.0	6
20511	the main issue be whether or not the Roe v Wade decision be go to be overturn	No	0.16666666666666666	0.3333333333333333	17
21494	I have be disturb by the tone and the tenor of this campaign	No	0.0	0.0	13
2276	you can not have a free market work if you do not have regulation	No	0.4	0.8	14
9078	and therefore I think you ought to consider do something about it and vote for an Independent in 1980	No	0.0	0.125	19
12109	secondly   and they be good	No	0.35	0.30000000000000004	5
27495	but over time what they can do be regain credibility	No	0.0	0.0	10
693	no there be be no change of heart	No	0.0	0.0	8
24032	because of our program we have be able to significantly cut defense spending	Yes	0.4375	0.75	13
15181	I be talk of take the treaty back and go back into negotiation	No	0.0	0.0	13
28760	they look at Washington and see people point finger and cast blame and say one thing and do another	No	0.0	0.0	19
3460	it have to have option for loan to fail business rather than the government take over those loan	No	-0.5	0.29999999999999993	18
33843	well he hold a number of big rally where he say that he could not possibly have do those thing to those woman because they be not attractive enough for they to be assault	Yes	-0.1	0.65	34
33388	there be some limited place where that be appropriate	No	0.2142857142857143	0.3214285714285714	9
13927	we can not lose those job	No	0.0	0.0	6
19667	and they say no because they get a memo from one of their political adviser say that instead they should characterize whatever we do as big government and make sure nothing be do to aid healthcare before the 94 election so they could make that claim	No	0.16666666666666666	0.36296296296296293	46
23311	well first of all the president be figure of 22 trillion just be not accurate	Yes	0.02499999999999998	0.4833333333333334	15
21359	because the deficit now have be build up for 12 year	Yes	0.0	0.0	11
31994	but it be thing that people say	No	0.0	0.0	7
16081	so I be not go to begin and I be not go to go to entitlement as a means for cut that deficit when we be spend billion on something like Star war when we be spend billion on other weapon system which apparently the Vice President want to keep in his back pocket or some place but which if we continue to spend billion on they will force we to cut Social Security to cut Medicare to cut these basic entitlement to people of very very modest mean	No	-0.032023809523809524	0.3720238095238095	89
27234	and we have get to make sure that we reduce our deficit	No	0.5	0.8888888888888888	12
7413	and I think the hug Tom Daschle give he at that moment be about as genuine a sense of there be no Democrats no Republicans we be all just Americans	No	0.4	0.5	30
18570	you have get to show you be serious in that regard	No	-0.3333333333333333	0.6666666666666666	11
4096	that will change when I be president of the United States	No	0.0	0.0	11
14869	now Gerald Ford leave a fiveyear project plan for a military buildup to restore our defense and President Carter be administration reduce that by 38 cut 60 ship out of the Navy building program that have be propose and stop the the Bl delay the cruise missile stop the production line for the Minuteman missile stop the Trident or delay the Trident submarine and now be plan a mobile military force that can be deliver to various spot in the world which do make I question his assault on whether I be the one who be quick to look for use of force	Yes	0.033333333333333326	0.3	103
15467	and it would be one to take Government off the back of the great people of this country and turn you loose again to do those thing that I know you can do so well because you do they and make this country great	No	0.3807692307692308	0.4423076923076923	44
27701	no they have not have talk in two year	No	0.0	0.0	9
32721	let I tell you something	No	0.0	0.0	5
20647	Morale in today be military be too low	No	-0.05	0.2	8
7678	these be the question in these area that the North and South East and West be entitle to know	No	0.0	0.0	19
16497	and from the a analysis that I have make so far it seem to I that that tax bill do uh   justify my signature and my approval	No	0.1	1.0	27
