	tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
104	1245019925296697344	<s>Je blijft je verbazen.</s><s>#coronavirusNederland</s><s>Duits lab kan per direct het aantal coronatests in Nederland verdubbelen - Follow the Money - Platform voor onderzoeksjournalistiek</s>	Yes	176	coronavirusNederland		100+	1	1	0.0	1
105	1243443080109457408	<s>#coronacrisisnl #coronaoorlog #coronavirusnl</s><s>#coronanl #covid19nl</s><s>#blijfthuis</s><s>Het gevaar van een #pandemie zoals de huidige is al in diverse #veiligheidsanalyses van de #overheid voorzien.</s><s>Toch is hier weinig mee gedaan, blijkt uit onderzoek van @<USER></s>	Yes	253	coronacrisisnl coronaoorlog coronavirusnl coronanl covid19nl blijfthuis pandemie veiligheidsanalyses overheid	NRC	100+	1	9	0.0	0
106	1248170936571961344	<s>Schuiling wil vanaf nu boetes uitdelen #anderhalvemeter #Corona</s>	No	63	anderhalvemeter Corona		61-70	0	2	0.0	1
107	1243126583369641986	<s>Om 12.05 uur gaat het debat verder.</s><s>Het kabinet gaat nu antwoorden voorbereiden op de gestelde vragen #coronadebat</s>	No	114	coronadebat		100+	0	1	0.0	0
108	1228988815655784448	<s>#COVID19 Wuhan virus heeft niet alleen gevolgen voor de burgerij maar heeft ook de Chinese economie tot stilstand gebracht.</s><s>Daar gaat het in deze YouTube bijdragen overigens niet over, maar het is belangrijk genoeg om bij stil te staan.</s><s>#instabiliteit</s>	Yes	251	COVID19 instabiliteit		100+	1	2	0.0	3
109	1253005048537403394	<s>'Steun voor student met vertraging door corona' #Coronavirus #Corona #COVID2019NL #COVID19</s>	No	90	Coronavirus Corona COVID2019NL COVID19		81-90	0	4	0.0	3
110	1238366494536466437	<s>Alle #scholendicht.</s><s>De lijst wordt alsmaar langer.</s><s>Dit is niet vol te houden door kabinet #Rutte @<USER>.</s><s>Met nota bene in de coalitie zelfbenoemde onderwijspartij @<USER> #Coronavirus #covid19Nederland</s>	Yes	202	scholendicht Rutte Coronavirus covid19Nederland	MinPres d66 RobJetten	100+	1	4	0.0	4
111	1250708399974690816	<s>#rivm</s><s>Als de overheid willens en wetens, burgers beschermende middelen onthoudt.</s><s>Die verschil tussen leven en dood kunnen uitmaken.</s><s>Dat met de kennis van vandaag, en beleid in de omringende landen als voorbeeld.</s><s>Dan ben je niet geschikt voor je taken of gewoon misdadig!</s>	Yes	270	rivm		100+	1	1	0.0	4
112	1251769838818770944	<s>@<USER></s><s>Een traceer app is altijd een goed middel om #COVID19 #besmettingen te onderzoeken, en mogelijk besmette personen te waarschuwen, @<USER></s>	Yes	145	COVID19 besmettingen	ThomBijenhof ThomBijenhof	100+	1	2	0.0	3
113	1242568244214534149	<s>Sorry, #RIVM heeft nu heel veel foute informatie gegeven.</s>	Yes	57	RIVM		51-60	1	1	0.0	4
114	1237736951421308928	<s>Medicijn tegen</s><s>#</s><s>corona</s><s>#COVID19</s><s>gevonden.</s><s>#</s><s>GroningenCoronaVrij</s>	No	62	corona COVID19 GroningenCoronaVrij		61-70	0	3	0.0	3
115	1246096287965024256	<s>In #coronatijd heb je 2 opties:</s><s>- thuis liggen - in het ziekenhuis liggen Uit respect voor de overledenen wil ik het niet hebben over wat daarna komt..</s><s>#blijfinuwkot</s><s>en volg de regels!</s>	No	184	coronatijd blijfinuwkot		100+	0	2	0.0	0
116	1246394799697072128	<s>RIVM: 904 mensen besmet, 164 mensen overleden, 336 ziekenhuis opnamens</s>	No	70			61-70	0	0	0.0	0
117	1237435146346942467	<s>Nadat eerder vandaag gemeld werd dat een vrouw uit Serooskerke besmet is met het coronavirus, meldt de GGD Zeeland nu dat ook een tweede Goesenaar en een inwoner uit Heinkenszand besmet zijn.</s>	No	191			100+	0	0	0.0	0
118	1232273014814846978	<s>Nederlandse hotelgasten op Tenerife moeten 14 dagen in quarantaine blijven #coronavirus #corona</s><s>#virus #coronacrisis</s><s>#coronavrees #COVID19</s><s>#Covid #Covid19Virus</s><s>#Tenerife</s><s>#Adeje</s><s>#Spanje</s><s>#Spain #Quarantaine</s>	No	204	coronavirus corona virus coronacrisis coronavrees COVID19 Covid Covid19Virus Tenerife Adeje Spanje Spain Quarantaine		100+	0	13	0.0	1
119	1241316307053805568	<s>@<USER></s><s>Het beleid in Duitsland verschilt wel degelijk wezenlijk van dat van Nederland.</s><s>Zeker op het gebied van testen.</s>	No	119		Veldhorst__W	100+	0	0	0.0	0
120	1240233642724675586	<s>Top 10 van storingen #Teams en #</s><s>Magister dankzij plichtsgetrouwe leerlingen #Fortnite en #Netflix voor de leerlingen die vooral de pauzes thuis inhalen #</s><s>Thuisonderwijs</s>	No	167	Teams Magister Fortnite Netflix Thuisonderwijs		100+	0	5	0.0	2
121	1255401528950743041	<s>Texelse huisartsen zien enkele toeristen met gezondheids klachten en verdachte symptomen.</s><s>Ze moeten hen vragen naar huis te gaan...</s><s>#corona #oudere</s><s>#populatie</s>	No	158	corona oudere populatie		100+	0	3	0.0	1
122	1241469268870533122	"<s>@<USER></s><s>#STOPCORONA</s><s>#HANDENWASSEN #BLIJFTHUIS</s><s>#AFSTANDHOUDEN HOOFDREGEL:</s><s>In de afwezigheid van een vaccin of medicijn tegen corona, is het verbeteren van ons gedrag het belangrijkste wapen tegen het virus.""#toezicht #covid19Nederland</s>"	No	233	STOPCORONA HANDENWASSEN BLIJFTHUIS AFSTANDHOUDEN toezicht covid19Nederland	MikeJonker2 NUnl	100+	0	6	0.0	2
123	1243820953072799745	<s>onclusie voor leken</s><s>Hier de groei prognose over 4 dgn (313).</s><s>Deze gebruik ik voor de GEMIDDELDE groei over 7d.</s><s>De Corona prognoses voor komende week zijn dan :</s><s>Opnames: 2500 x (1.16)^7 = 7000 IC bedden:</s><s>873 x (1.10)^7 = 1700 (dus 2200 totaal)</s><s>Doden:</s><s>546 x (1.18)^7 = 1700</s>	Yes	271			100+	1	0	0.0	0
124	1250314417717145603	<s>Gewoon gratis bezorgd</s><s>#jemoetwat #CoronaCrisis</s>	No	46	jemoetwat CoronaCrisis		41-50	0	2	0.0	1
125	1252185214710841344	<s>@<USER></s><s>Mark of the beast...</s><s>666 alles valt samen als een 1 #Corona</s><s>2</s><s>#5G 3</s><s>#WHO verplicht Vaccin van #BillGates + chip 4</s><s>#Crowdcontrol</s><s>5</s><s>#NWO</s><s>Wordt wakker mensen!</s><s>#Hydroxychloroquine werkt tegen Corona en is goedkoop..</s><s>media houdt dit tegen voor het grotere plan van de overheid</s>	Yes	279	Corona 5G WHO BillGates Crowdcontrol NWO Hydroxychloroquine	langefrans arjenlubach	100+	1	7	0.0	1
126	1253648052319129600	<s>FIA past regelgeving naar aanleiding van het Coronavirus aan: instemmen van de meerderheid</s><s>is voldoende</s>	No	103			100+	0	0	0.0	0
127	1240631414124621827	<s>RIVM: 18 nieuwe doden door corona, 409 nieuwe besmettingen Verzonden via @<USER></s>	No	80		updayNL	71-80	0	0	0.0	0
128	1241625422372179968	"<s>@<USER> #ZONDAGTHUIS</s><s>#STOPCORONA #HANDENWASSEN #BLIJFTHUIS</s><s>#AFSTANDHOUDEN HOOFDREGEL:</s><s>In de afwezigheid van een vaccin of medicijn tegen corona, is het verbeteren van ons (17mio NL-ers) gedrag het belangrijkste wapen tegen het virus.""#covid19Nederland</s>"	No	251	ZONDAGTHUIS STOPCORONA HANDENWASSEN BLIJFTHUIS AFSTANDHOUDEN covid19Nederland	lustkoffie ursulavanduin	100+	0	6	0.0	2
129	1242490281540419586	<s>Evenveel mannen als vrouwen besmet met corona</s>	No	45			41-50	0	0	0.0	0
130	1244704599476494336	<s>Wanneer wij thuis moeten blijven hebben we genoeg tijd om ontzettend v l armbandjes te maken...</s><s>#meisbracelets #blijfthuis</s><s>#StayAtHome #thingstodo</s><s>#gifts</s><s>#armbanden</s><s>#bracelets</s>	No	175	meisbracelets blijfthuis StayAtHome thingstodo gifts armbanden bracelets		100+	0	7	0.0	2
131	1255372212619685888	<s>De gedwongen sluiting en thuisonderwijs doet sommige kinderen goed.</s><s>Er is meer rust, ruimte voor eigen ritme, minder prikkels,... @<USER> roept op om de school in gesprek te gaan met ouders en kinderen en deze weken en ervaringen positieven</s><s>te</s>	Yes	243		maartenhaalboom	100+	1	0	0.0	0
132	1237001435931385858	<s>Britse wetenschappers zoeken vrijwilligers voor test met coronavaccin.</s><s>Beloning?</s><s>4000 euro</s>	No	90			81-90	0	0	0.0	0
133	1235567346120560645	<s>@<USER</s><s>> en ik schreven er opiniestuk over..</s><s>die coronacrisis is na smelten van de gletsjers, de teloorgang van de biodiversiteit, de bosbranden, het zoveelste signaal dat de economie zoals @<USER> en co die zien helemaal anders moet worden ingericht</s>	Yes	249		DePoolreiziger crevits mischabe crevits	100+	1	0	0.0	0
134	1239528272356089862	<s>Niet hamsteren</s><s>Schreeuwen</s><s>de EUrofiele #globalisten.</s><s>Maar het kremlin zelf hamstert de Brusselse supermakten leeg.</s><s>Share #corona #COVID19</s><s>#EUisTheProblem</s>	Yes	155	globalisten corona COVID19 EUisTheProblem		100+	1	4	0.0	3
135	1245467856654958592	<s>Baby van zes weken oud in VS overleden aan coronavirus @<USER></s>	Yes	62		ARCHIEF333 BLIKOPENER3331	61-70	1	0	0.0	0
136	1254261878391529475	<s>Zo kan niemand zeggen mijn gebeurt dat niet.</s><s>Slachtoffers vallen overal in deze oorlog van coronavirus.</s><s>Zoals er ook genoeg mensen in het verleden, heden en in de toekomst in de GGZ zijnArts Coen Feron (28) belandde zelf op de ic met corona - #1Limburg</s>	No	252	1Limburg		100+	0	1	0.0	0
137	1237119879288950785	<s>@<USER> Al gemerkt dat ze in #Turkije niet testen?</s><s>Anders was de campagne om daar op reis geweest totaal voor niets geweest.</s><s>Met een luchthaven die de meeste bestemmingen van de wereld aandoet nu levensgevaarlijk om er heen te gaan!</s><s>#coronavirus</s>	Yes	245	Turkije coronavirus	jbinero	100+	1	2	0.0	0
138	1249937427340328960	<s>De Landelijke zaaidag op 22 april gaat door maar wel in aangepast vorm.</s><s>Het is begrijpelijk dat het Corona nieuws alle aandacht heeft.</s><s>Maar ga wel zaaien in kleine groepjes waarbij afstand wordt bewaard of zaai alleen.</s><s>#zaaiendoetzoemen</s>	No	236	zaaiendoetzoemen		100+	0	1	0.0	0
139	1239891559778332673	<s>Denk je eens in:</s><s>Door de uitbraak van het coronavirus is de fabrieksproductie in China naar het laagste punt in bijna drie decennia (30 jaar !) gedaald.</s><s>Chinese economie</s><s>dit eerste kwartaal tien procent kleiner, in plaats van voorspelde 2% groei...</s>	No	248			100+	0	0	0.0	0
140	1243971592134238208	<s>Ouders laten hun kinderen toch naar buiten.</s><s>En die kinderen moeten denk ik bijscholing hebben in wiskunde.</s><s>Groepje van 3 is niet 7 en 1.5 meter afstand is niet 10 cm.</s><s>#coronavirusnetherlands #blijfbinnen</s><s>#SocialDistancing #helmond</s><s>#brouwhuis</s><s>#brouwhorst #hangjeugd #samenscholing</s>	Yes	279	coronavirusnetherlands blijfbinnen SocialDistancing helmond brouwhuis brouwhorst hangjeugd samenscholing		100+	1	8	0.0	3
141	1238905489150410753	<s>Flikker op met 91 doden op 67 MILJOEN!</s><s>Er is nul maar dan ook nul bewijs dat het het zogenaamde 'Corona' virus doden zijn!</s><s>Een jaarlijkse griep veroorzaakt meer doden.</s><s>Het slapende ge ndoctrineerde volk is zooooooo dom.</s><s>Ja 'dom' een tem die ik zelden bezig.</s>	Yes	257			100+	1	0	0.0	0
142	1246131373863288834	<s>Dat thuisblijven en social distancing is wel een dingetje hoor.</s><s>Ik heb inmiddels een collumn voor een podcast geschreven die pas over twee weken wordt opgenomen.</s><s>Procrastinatie is aan het uitsterven.</s>	No	199			100+	0	0	0.0	0
143	1247137913688805381	<s>@<USER></s><s>Ondanks de grote getallen is COVID-19 minder gevaarlijk dan luchtvervuiling in Nederland, zelfs als we het virus loslaten en accepteren dat niet iedereen aan de beademing kan.</s><s>@<USER> 's twijfel over de kostenbaten van de lockdown lijkt mij terecht.</s>	Yes	257		mkeulemans jortkelder	100+	1	0	0.0	0
144	1242875771502440449	<s>Hoe eerder hoe liever, Zoetermeer wil niet dat burgemeester in stilte vertrekt door coronacrisis</s>	No	96			91-100	0	0	0.0	0
145	1242033989315112964	<s>@<USER></s><s>Beste Joris, E n van de voorzorgsmaatregelen om besmetting met het Coronavirus te voorkomen, is afstand houden van elkaar.</s><s>Daarom laten we maximaal 2 personen tegelijkertijd in de inkomhal.</s><s>We zijn blij te merken dat deze richtlijn goed opgevolgd wordt.</s><s>Dank voor je begrip.</s>	No	282		DonGiusuppe	100+	0	0	0.0	0
146	1241700872016576513	<s>2.</s><s>RIVM (onder de figuur) zegt dat de huidige gehalten aan NOx gezondheidsproblemen kunnen veroorzaken, maar dat de huidige ammoniakgehaltes negens gezondheidsschadelijk zijn Veeteelt stoot ammoniak (NH3) uit, g n fijnstof, g n stikstof en g n NO2NOx.</s>	Yes	251			100+	1	0	0.0	0
147	1250555230535761927	<s>Waarom zegt ?</s><s>@<USER> vandaag dat de ziekenhuizen aan hun taxmax zitten?</s><s>De dokters zelf roepen afgelopen dagen dat de ziekenhuizen leeg gelopen zijn en ze ook behandelen naast covid-19 gevallen en het ziekenhuis niet een gevaarlijke plek is want deze afdelingen zijn ge soleerd</s>	Yes	278		rutte	100+	1	0	0.0	0
148	1245328051933773827	<s>RIVM: 1019 nieuwe coronabesmettingen en 134 pati nten overleden #Nederland</s>	No	74	Nederland		71-80	0	1	0.0	0
149	1240653432207351810	<s>@<USER> Als er een orkaan komt dan is hamsteren een noodzaak maar niet met een virus doe ff Lekker</s><s>Normaal.. aan virus ga je niet dood door het medicijn die je toegediend krijgt</s><s>daar ga je aan dood!</s>	Yes	198		RTLBoulevard	100+	1	0	0.0	0
150	1239143772283420672	<s>Live corona:</s><s>Oostenrijk op slot, vanmiddag</s><s>spoedoverleg Verzonden via @<USER></s>	No	77		updayNL	71-80	0	0	0.0	0
151	1238116079043588097	<s>Had nog zo gewaarschuwd.</s><s>De Duitsers hadden geen controlle meer over 't virus en we staan allemaal in contact met mensen daar..</s><s>Zoveel mensen hier werden niet getest ondanks symptomen, mensen MOESTEN doorwerken en kinderen mochten niet thuis blijven #coronavirusNederland @<USER></s>	Yes	279	coronavirusNederland	rivm	100+	1	1	0.0	1
152	1239212421362921474	<s>@<USER></s><s>supermarkten houden zich niet aan het getal van 100 maximaal mensen in dezelfde ruimte.</s><s>Dit vraagt om een extra regel.</s>	Yes	126		rivm	100+	1	0	0.0	0
153	1246197936612089859	<s>De luiken dicht, buiten donker.</s><s>Morgen weer zon , voorbij t somber.</s><s>ondanks de #corona shit, blijf ik positief.</s><s>Want Godzijdank blijkt de wereld toch lief.</s>	No	155	corona		100+	0	1	0.0	1
154	1249988385281900545	<s>@<USER></s><s>Vooral: de zorgnood in de rust- en verzorgingstehuizen eindelijk ernstig nemen.</s><s>De grootste menselijke drama's gebeuren daar.</s><s>Het overschot aan ICU-capaciteit in de ziekenhuizen komt aan een gruwelijk hoge prijs.</s><s>Nog elke dag.</s><s>#lessenuitcorona</s>	Yes	251	lessenuitcorona	LucSels	100+	1	1	0.0	0
155	1244503076423286784	<s>Een uitstekend initiatief.</s><s>Alleen samen krijgen we het coronavirus onder controle.</s>	No	82			81-90	0	0	0.0	0
156	1244749466378387457	<s>De coronapiek komt eraan.</s><s>Waarschijnlijk simultaan met #Ramadan2020, waarin de immuniteit zwaar op de proef worden gesteld.</s><s>Waarin dagelijks wordt verzameld voor iftar en gebed.</s><s>Hoe denken gezondheidsexperts, epidemiologen en virologen hierover?</s><s>#dtv #vrtnws #vtmnieuws</s>	Yes	269	Ramadan2020 dtv vrtnws vtmnieuws		100+	1	4	0.0	0
157	1242483157439401990	"<s>#Coronavirus</s><s>De dodenteller staat op 276 en ik zie gewoon overal mensen in en uitlopen bij het #winkelcentrum</s><s>Men denkt, , het loopt zo""n vaart niet!</s><s>Even dit, even dat!</s><s>#partijkartel heeft zijn bestaan nu meer dan eens bevestigt!</s><s>#VVD #CU</s><s>#CDA</s><s>#D66</s>"	Yes	249	Coronavirus winkelcentrum partijkartel VVD CU CDA D66		100+	1	7	0.0	0
158	1239871820926464000	<s>@<USER></s><s>Dit keer gaat NIDA over de zeik.</s><s>Want : alle moslima's hamsteren medicijnen</s>	Yes	83		Hannesz1956 telegraaf	81-90	1	0	0.0	0
159	1256297838507470848	"<s>Recyclers sturen brandbrief naar minister.</s><s>Plastichandelaar Kras:</s><s>""Verplicht producenten van plastic verpakkingen en producten om een bepaald percentage recyclaat te gebruiken.""#coronavirusnederland</s>"	No	198	coronavirusnederland		100+	0	1	0.0	1
160	1238730248704966657	<s>Wetenschappers van het Erasmus MC en Universiteit Utrecht claimen de vondst van een antilichaam tegen COVID-19.</s><s>De wetenschappelijke publicatie van de groep ligt ter beoordeling klaar bij het tijdschrift Nature.</s><s>Die deze ontdekking een wereldprimeur noemt.</s>	Yes	256			100+	1	0	0.0	0
161	1247789420838699009	<s>'Meer Duitse controles langs Nederlandse grens met Pasen' - Nationale Transportgids #grenscontrole #Pasen</s><s>#verkeer</s><s>#Duitsland #coronavirusNederland</s>	No	147	grenscontrole Pasen verkeer Duitsland coronavirusNederland		100+	0	5	0.0	1
162	1254727052856524803	<s>Wie het virus onder de leden heeft gehad, zou ook een tweede keer besmet kunnen worden?</s><s>Een '#immuuniteitspaspoort ' zou volgens de WHO zelfs gevaarlijk kunnen zijn</s><s>want mensen die denken'immuun' te zijn negeren mogelijk de coronamaatregelen en vergroten zo de kans op besmetting</s>	Yes	279	immuuniteitspaspoort		100+	1	1	0.0	0
163	1246046119668453376	<s>@<USER></s><s>When someone</s><s>with Covid-19</s><s>wears a face mask, they can prevent other people from being infected.</s><s>En net zoals iedereen thuis moet blijven omdat we niet weten wie corona heeft, is iedereen een gezichtsmasker helemaal geen dom idee.</s>	Yes	238		Divorytaur	100+	1	0	0.0	0
164	1239456499157647360	<s>We zulllen vanavond om 19:30 uur in het BBB Webinar Special aandacht besteden aan de Corona deuk of breuk op de maandchart van de NL fondsen.</s><s>Hoe is de langere termijn conditie momenteel?</s><s>Aanmelden op als u mee wilt kijken.</s>	No	223			100+	0	0	0.0	0
165	1252997822527537152	<s>150 doden door corona in gehandicaptenzorg:</s><s>'Deze groep wordt vergeten'.</s><s>Het coronavirus raakt mensen met een lichamelijke of verstandelijke beperking hard, maar er is volgens betrokkenen weinig aandacht voor hun situatie.</s><s>Deze groep wordt totaal...</s>	Yes	249			100+	1	0	0.0	0
166	1233313270892781570	"<s>CD&V-voorzitter Coens pleit voor ""coronacoalitie"".</s><s>Als dat betekent dat we ze 14 dagen in quarantaine zetten tot het gedaan is.</s><s>Dan ben ik pro</s>"	No	142			100+	0	0	0.0	0
167	1243800325955424256	<s>80 procent van coronapati nten op</s><s>ic kampt ook met overgewicht</s>	No	62			61-70	0	0	0.0	0
168	1238124950915088385	<s>Nog altijd volle rekken in de winkels hier in de Kempen.</s><s>Godzijdank is het een beetje eigen aan de Kempenaar om nuchter te blijven in zo'n situaties.</s><s>Tot morgen het eerste rek leeg is toch, dan komen de rieken en toortsen weer boven .</s><s>#COVID19BE</s>	No	245	COVID19BE		100+	0	1	0.0	0
169	1239999325561917443	<s>@<USER></s><s>Mensen slapen nog te diep.</s><s>201 covid-19 tonaar</s><s>20</s><s>119</s><s>B.Gates EURAZIE rechter</s><s>klokje met de pen</s><s>Regelrecht biogemische wapen gebruikt op de bevolking.</s>	No	158		semprescettica	100+	0	0	0.0	0
170	1240907177340084224	<s>De JOIN klantcontact gebruikersdag op 2303 gaat ondanks alle ontwikkelingen rondom het COVID-19 virus gewoon door.</s><s>het progrmma zal remote plaatsvinden en, twee uur duren i.p.v de complete dag.</s><s>Wij werken al langere tijd 100% remote en delen deze innoverende setting graag!</s><s>#JKC</s>	No	278	JKC		100+	0	1	0.0	0
171	1244749212878848000	<s>Vreemdelingen vrijgelaten uit detentie vanwege coronacrisis via @<USER> wat een ongelofelijke waanzin!</s>	No	102		NOS	100+	0	0	0.0	0
172	1250840200416309251	<s>Wat doet een Buurtpastor in #coronatijd?</s><s>Helpen bij een huisleegruiming van een overledene, kijken waar er soep uitgedeeld kan worden, bellen, luisteren, een beleidsstuk schrijven, boeken rondbrengen.</s><s>Meer bellen, appen.</s><s>Overigens in samenwerking met vrijwilligers van @<USER></s>	No	276	coronatijd	Halte2717	100+	0	1	0.0	0
173	1240518866855505920	<s>We denken nog steeds:</s><s>we hebben zelf geen enkele schuld aan Covid-19 @<USER></s>	No	76		jlowijk bramieven	71-80	0	0	0.0	0
174	1252504942457303041	<s>Flinke brand op terrein Heijmans, vrachtwagenchauffeur door brandweer gewekt.</s><s>Welke maatregelen tegen corona kunnen worden versoepeld?</s><s>(Handen wassen niet, zoveel lijkt zeker) via @<USER></s>	No	187		volkskrant BLIKOPENER3331 ALidwien	100+	0	0	0.0	0
